,Company,Degree Centrality,Betweenness Centrality,Eigen Centrality,Closeness Centrality,Page Rank,Valuation ($B) ,Date Added,Country,Category,Select Investors,Valuation($B) flaot,DateTime Joined
363,Ajaib,0.002002002002002002,0.0,0.00019607874518299948,0.23927938633820986,0.0003433022675328448,$1.00 ,2021/10/4,"Indonesia,",Fintech,"['Softbank Ventures Asia', ' Alpha JWC Ventures', ' Insignia Ventures Partners']",1.0,2021-10-04
364,HoneyBook,0.016016016016016016,0.00023093813429877284,0.008891286016040015,0.3131471284659465,0.0006686318624461378,$1.10 ,2021/5/4,United States,Internet software & services,"['Norwest Venture Partners', ' Hillsven Capital', ' Aleph']",1.1,2021-05-04
365,Anyscale,0.05105105105105105,0.004102136784354427,0.025222455257733797,0.35480811207683455,0.0016606343563287124,$1.00 ,2021/12/7,United States,Artificial Intelligence,"['Andreessen Horowitz', ' Intel Capital', ' Foundation Capital']",1.0,2021-12-07
366,Doctolib,0.056056056056056056,0.0,0.09727440366157482,0.35622043981177104,0.001420769998966374,$1.14 ,2019/3/19,France,Health,"['BPI France', ' Kerala Ventures', ' Accel']",1.14,2019-03-19
367,Spiber,0.003003003003003003,0.0,2.1717694316611264e-06,0.19610772203905877,0.0007277207948513473,$1.22 ,2021/9/8,Japan,Other,"['Cool Japan Fund', ' JAFCO', ' The Carlyle Group']",1.22,2021-09-08
368,Tekion,0.035035035035035036,0.003586336247869518,0.016989351432550395,0.33955076493019154,0.0012821888752824159,$3.50 ,2020/10/21,United States,Internet software & services,"['Airbus Ventures', ' Index Ventures', ' Advent International']",3.5,2020-10-21
369,Patreon,0.04904904904904905,0.0016103380896711106,0.024517230656089982,0.3566937176326016,0.001523565778715225,$4.00 ,2020/9/2,United States,Internet software & services,"['Index Ventures', ' Thrive Capital', ' CRV']",4.0,2020-09-02
370,Cloudwalk,0.0,0.0,1.6061835351655795e-59,0.0,0.0001624255549540131,$3.32 ,2018/10/8,China,Artificial intelligence,"['Oriza Holdings', ' Guangdong Technology Financial Group']",3.32,2018-10-08
371,Graphcore,0.009009009009009009,0.0007407095501644416,0.0008039519342716329,0.29107857405652854,0.0006010972444297385,$2.77 ,2018/12/18,United Kingdom,Artificial intelligence,"['Dell Technologies Capital', ' Pitango Venture Capital', ' Amadeus Capital Partners']",2.77,2018-12-18
372,HMD Global,0.0,0.0,1.6061835351655795e-59,0.0,0.0001624255549540131,$1.00 ,2018/5/21,Finland,Mobile & telecommunications,['Ginko Ventures'],1.0,2018-05-21
373,Darwinbox,0.025025025025025023,0.0,0.011655810931584428,0.31834561834561836,0.0008505076934799714,$1.00 ,2022/1/25,India,Internet software & services,"['Lightspeed India Partners', ' Sequoia Capital India', ' Endiya Partners']",1.0,2022-01-25
374,Human Interest,0.005005005005005005,4.620234287695264e-05,0.0013524854042319375,0.28063220014439527,0.00033879609890175434,$1.00 ,2021/8/4,United States,Fintech,"['Wing Venture Capital', ' Slow Ventures', ' Uncork Capital']",1.0,2021-08-04
375,Anduril,0.056056056056056056,0.002488600422883424,0.026072611692014892,0.359399560202773,0.001652036275676836,$4.60 ,2019/9/11,United States,Artificial intelligence,"['Andreessen Horowitz', ' Founders Fund', ' Revolution Ventures']",4.6,2019-09-11
376,Bowery Farming,0.06306306306306306,0.0056295699876571246,0.028852454942331355,0.36996527993312556,0.0019549238758121206,$2.30 ,2021/5/25,United States,Other,"['Temasek', ' Google Ventures', ' General Catalyst']",2.3,2021-05-25
377,Envoy,0.04804804804804805,0.0012604137957581512,0.025088284967779886,0.35480811207683455,0.0014157307003084926,$1.40 ,2022/1/11,United States,Internet software & services,"['Andreessen Horowitz', ' Initialized Capital', ' TriplePoint Capital']",1.4,2022-01-11
378,Degreed,0.005005005005005005,4.054778761309566e-05,0.0017802805009570258,0.29341144423111637,0.0003603345909530569,$1.40 ,2021/4/13,United States,Edtech,"['Signal Peak Ventures', ' Owl Ventures', ' Jump Capital']",1.4,2021-04-13
379,SellerX,0.005005005005005005,0.00023009319361520813,0.0017019006590837764,0.26493895211000473,0.00048017715351786447,$1.00 ,2021/12/9,Germany,E-commerce & direct-to-consumer,"['Cherry Ventures', ' Felix Capital', ' 83North']",1.0,2021-12-09
380,Guoquan Shihui,0.001001001001001001,0.0,6.674157913047287e-07,0.18292400963307162,0.0003265720818026052,$2.00 ,2021/3/17,China,Consumer & retail,"['Tiantu Capital', ' CMB International Capital', ' Vision Knight Capital']",2.0,2021-03-17
381,Kraken,0.001001001001001001,0.0,6.89850575490983e-50,0.001001001001001001,0.001082837033026526,$2.92 ,2019/6/25,United States,Fintech,"['Bnk To The Future', ' Trammell Ventures', ' SBI Investment']",2.92,2019-06-25
382,dbt Labs,0.08108108108108109,0.0019176086660883172,0.05676777475631133,0.38027120605024284,0.002131118684972948,$1.50 ,2021/6/30,United States,Data management & analytics,"['Andreessen Horowitz', ' Amplify Partners', ' Sequoia Capital']",1.5,2021-06-30
383,Il Makiage,0.003003003003003003,7.00520977061428e-05,0.00012908711620478265,0.252164813529873,0.0004262544300451395,$1.50 ,2022/1/10,United States,E-commerce & direct-to-consumer,"['L Catterton', ' Franklin Templeton', ' First Light Capital Group']",1.5,2022-01-10
384,Route,0.005005005005005005,0.0012479359828157176,0.0016554894960559082,0.278690108793915,0.0004287216855745887,$1.25 ,2022/1/21,United States,"Supply chain, logistics, & delivery","['Madrona Venture Group', ' Banner Ventures', ' FJ Labs']",1.25,2022-01-21
385,6Sense,0.06106106106106106,0.005457139091805677,0.036429335799085735,0.3692867558067008,0.0018946255910485812,$5.20 ,2021/3/30,United States,Artificial intelligence,"['Venrock', ' Battery Ventures', ' Insight Partners']",5.2,2021-03-30
386,Coalition,0.005005005005005005,9.764012400076379e-05,7.466279778206373e-05,0.23515749325968305,0.0006147262038093138,$3.50 ,2021/3/16,United States,Cybersecurity,"['Two Sigma Ventures', ' Flint Capital', ' Commerce Ventures']",3.5,2021-03-16
387,Forto,0.017017017017017015,0.0016930578202615564,0.0029870719389264934,0.29643519117203326,0.0011601339475244034,$1.20 ,2021/6/21,Germany,"Supply chain, logistics, & delivery","['Cherry Ventures', ' Northzone Ventures', ' Global Founders Capital']",1.2,2021-06-21
388,MessageBird,0.07407407407407407,0.0025132991531318536,0.10513230689744069,0.3718441433122873,0.0019529500266604286,$3.80 ,2020/10/8,Netherlands,Mobile & telecommunications,"['Y Combinator', ' Atomico', ' Accel']",3.8,2020-10-08
389,CRED,0.08408408408408408,0.00530083705104918,0.05727560902910149,0.39307682499483376,0.0023835653173265815,$4.01 ,2021/4/6,India,Fintech,"['Tiger Global Management', ' DST Global', ' Sequoia Capital India']",4.01,2021-04-06
390,Tipalti,0.007007007007007007,7.55606720706942e-05,0.0007560870757818004,0.2795607130907374,0.000475046882446686,$8.30 ,2020/10/6,United States,Fintech,"['01 Advisors', ' Zeev Ventures', ' Group 11']",8.3,2020-10-06
391,Placer.ai,0.001001001001001001,0.0,1.1354382589608831e-06,0.1909017336843836,0.0002855815532161795,$1.00 ,2022/1/12,United States,Artificial intelligence,"['Fifth Wall Ventures', ' JBV Capital', ' Array Ventures']",1.0,2022-01-12
392,Huitongda,0.008008008008008008,0.00044961245827663165,0.0011150873820489455,0.27554376134601927,0.000637048151857658,$3.18 ,2017/12/22,China,E-commerce & direct-to-consumer,"['Shunwei Capital Partners', ' Addor Capital', ' New Horizon Capital']",3.18,2017-12-22
393,Quanergy Systems,0.002002002002002002,0.0,0.00010142200477573961,0.22649449224252372,0.0003799738611702253,$2.00 ,2016/8/22,United States,Auto & transportation,"['Delphi Automotive', ' Samsung Ventures', ' Motus Ventures']",2.0,2016-08-22
394,Numbrs,0.001001001001001001,0.0,6.89850575490983e-50,0.001001001001001001,0.001082837033026526,$1.00 ,2019/8/22,Switzerland,Fintech,"['Investment Corporation of Dubai', ' Centralway']",1.0,2019-08-22
395,MobileCoin,0.03203203203203203,0.0,0.013170106935176094,0.34302147121567905,0.0009948123564447954,$1.00 ,2021/7/7,United States,Fintech,"['General Catalyst', ' Future Ventures', ' AU21']",1.0,2021-07-07
396,iTrustCapital,0.005005005005005005,7.260374821188777e-05,0.0003554519752379886,0.2683820108012044,0.0003868027274939588,$1.30 ,2022/1/11,United States,Fintech,"['Left Lane Capital', ' Walden Venture Capital']",1.3,2022-01-11
397,Unico,0.026026026026026026,0.0,0.0058913536878755,0.32088223681849176,0.0009135889544344164,$1.00 ,2021/8/3,Brazil,Artificial intelligence,"['Big Bets', ' General Atlantic', ' SOFTBANK Latin America Ventures']",1.0,2021-08-03
398,iCapital Network,0.015015015015015015,0.0007232057496895092,0.0017376571339679141,0.2937324633167084,0.0008034751838365919,$6.00 ,2021/7/27,United States,Fintech,"['BlackRock', ' Blackstone', ' UBS']",6.0,2021-07-27
399,Eat Just,0.03203203203203203,0.0010194413047467548,0.007245270584595552,0.3337813569889823,0.0011235187935846407,$1.10 ,2017/11/30,United States,Consumer & retail,"['Khosla Ventures', ' Horizons Ventures', ' Founders Fund']",1.1,2017-11-30
400,Expel,0.015015015015015015,0.0005787211017911964,0.004607119113692651,0.3116928848352997,0.0007646218611703537,$1.00 ,2021/11/18,United States,Cybersecurity,"['Paladin Capital Group', ' Greycroft', ' Scale Venture Partners']",1.0,2021-11-18
401,AIWAYS,0.001001001001001001,0.0,4.1812447047764014e-07,0.1775996503670153,0.00040482577824531936,$1.78 ,2018/4/16,China,Auto & transportation,"['Jiangsu Sha Steel Group', ' Shanghai Puyin Industry', ' Funa Yuanchuang Technology']",1.78,2018-04-16
402,SaltPay,0.04704704704704705,0.0013489504334101693,0.04610767870460553,0.36609746109746105,0.001379629023220798,$1.00 ,2021/4/23,United Kingdom,Fintech,"['Tiger Global Management', ' Hedosophia']",1.0,2021-04-23
403,Thirty Madison,0.007007007007007007,0.001797388570935665,0.0018153543243098187,0.2672244241587307,0.0007621404712059109,$1.00 ,2021/6/2,United States,Health,"['Northzone Ventures', ' Maveron', ' Johnson & Johnson Innovation']",1.0,2021-06-02
404,Beisen,0.05205205205205205,0.0020656385582843778,0.008457065477338849,0.3256831437179193,0.001702677300609865,$2.00 ,2021/5/11,China,Internet software & services,"['Matrix Partners China', ' Sequoia Capital China', ' Genesis Capital']",2.0,2021-05-11
405,Kuaigou Dache,0.04504504504504504,0.0,0.008318223693033552,0.32371961994148485,0.001348856867193774,$1.00 ,2018/7/13,China,"Supply chain, logistics, & delivery","['Sequoia Capital China', ' InnoVision Capital', ' Qianhai Fund of Funds']",1.0,2018-07-13
406,Digital Currency Group,0.02002002002002002,0.001181350930235675,0.0070941820690437266,0.3243714919107589,0.0008786846091909566,$10.00 ,2021/11/1,United States,Finttech,"['Ribbit Capital', ' capitalG', ' Softbank Group']",10.0,2021-11-01
407,BitFury,0.0,0.0,1.6061835351655795e-59,0.0,0.0001624255549540131,$1.00 ,2018/11/6,Netherlands,Hardware,"['Georgian Co-Investment Fund', ' iTech Capital', ' Galaxy Digital']",1.0,2018-11-06
408,Ada Support,0.026026026026026026,0.0008409949926926643,0.006470227484150733,0.32914361030421513,0.0009973972746202162,$1.20 ,2021/5/7,Canada,Artificial intelligence,"['Version One Ventures', ' Bessemer Venture Partners', ' FirstMark Capital']",1.2,2021-05-07
409,Lydia,0.02702702702702703,0.0,0.004213615669558715,0.3103716433196202,0.0009449145543388623,$1.00 ,2021/12/8,France,Fintech,"['NewAlpha', ' XAnge Private Equity', ' Tencent Holdings']",1.0,2021-12-08
410,Uala,0.011011011011011011,0.0019611222450648985,0.0032189144184573766,0.3032433789210897,0.000637431877061032,$2.45 ,2021/8/13,Argentina,Fintech,"['Soros Fund Management', ' Ribbit Capital', ' Monashees+']",2.45,2021-08-13
411,Snorkel AI,0.043043043043043044,0.0031156589949773365,0.01948175917981369,0.35527764200018275,0.0014593720955331838,$1.00 ,2021/8/9,United States,Artificial intelligence,"['Greylock Partners', ' Google Ventures', ' BlackRock']",1.0,2021-08-09
412,Figma,0.06006006006006006,0.0042034849962089725,0.026347140892333285,0.37724328544000674,0.001812260142899617,$10.00 ,2020/4/30,United States,Internet software & services,"['Index Ventures', ' Greylock Partners', ' Kleiner Perkins Caufield & Byers']",10.0,2020-04-30
413,United Imaging Healthcare,0.0,0.0,1.6061835351655795e-59,0.0,0.0001624255549540131,$5.00 ,2017/9/15,China,Health,"['China Life Insurance', ' China Development Bank Capital', ' CITIC Securities International']",5.0,2017-09-15
414,Wayflyer,0.029029029029029027,0.002778478684517925,0.007928430474231238,0.3455231293069131,0.0011757874255521037,$1.60 ,2022/2/1,Ireland,Fintech,"['QED Investors', ' DST Global', ' Left Lane Capital']",1.6,2022-02-01
415,Vise,0.058058058058058054,0.0024060631255716355,0.03828115175310671,0.36198400647838846,0.001666191605653196,$1.00 ,2021/5/18,United States,Fintech,"['Sequoia Capital', ' Founders Fund', ' Bling Capital']",1.0,2021-05-18
416,Starry,0.022022022022022022,0.00022249721507892233,0.0060104684401063695,0.3239800540685496,0.0008734771989440419,$1.29 ,2018/7/3,United States,Mobile & telecommunications,"['Social Capital', ' Bessemer Venture Partners']",1.29,2018-07-03
417,Phenom People,0.002002002002002002,0.0,4.925423085789133e-05,0.23110887070714903,0.00032373623987359644,$1.40 ,2021/4/7,United States,Internet software & services,"['Sierra Ventures', ' AXA Venture Partners', ' Sigma Prime Ventures']",1.4,2021-04-07
418,Dental Monitoring,0.0,0.0,1.6061835351655795e-59,0.0,0.0001624255549540131,$1.00 ,2021/10/21,France,Health,"['Vitruvian Partners', ' Merieux Equity Partners', ' Straumann']",1.0,2021-10-21
419,OfBusiness,0.03403403403403403,0.00012671233465358673,0.015384713773779242,0.32687273312273313,0.0010389980445603048,$5.00 ,2021/7/31,India,E-commerce & direct-to-consumer,"['Matrix Partners India', ' Falcon Edge Capital', ' SoftBank Group']",5.0,2021-07-31
420,Cerebras Systems,0.058058058058058054,0.0030946662258374484,0.04200181694674898,0.36460589154115636,0.0016943641682977564,$4.00 ,2018/11/14,United States,Hardware,"['Benchmark', ' Foundation Capital', ' Sequoia Capital']",4.0,2018-11-14
421,Sila Nanotechnologies,0.02702702702702703,0.0010163020437310886,0.005762955324717815,0.33226667261320725,0.0010402850366574565,$3.30 ,2019/4/16,United States,Other,"['Bessemer Venture Partners', ' Sutter Hill Ventures', ' Matrix Partners']",3.3,2019-04-16
422,Meicai,0.05205205205205205,0.0023836342023020474,0.04669300898621623,0.36962570647747334,0.0014819617223074896,$2.80 ,2016/6/22,China,Mobile & telecommunications,"['Tiger Global Management', ' Blue Lake Capital', ' ZhenFund']",2.8,2016-06-22
423,Alzheon,0.001001001001001001,0.0,3.1265872315125935e-05,0.2229212328852517,0.0002195052079705104,$1.31 ,2020/9/30,United States,Health,"['ARCH Venture Partners', ' Ally Bridge Group']",1.31,2020-09-30
424,Dataminr,0.03203203203203203,0.003846990669609119,0.011920715270876412,0.3582804334583694,0.0012067163158564805,$4.10 ,2018/6/4,United States,Artificial intelligence,"['Venrock', ' Institutional Venture Partners', ' Goldman Sachs']",4.1,2018-06-04
425,Chainalysis,0.057057057057057055,0.00023679472270783368,0.09741066953375069,0.3592392570983115,0.0014516153630810423,$4.20 ,2020/11/23,United States,Fintech,"['Addition', ' Benhcmark', ' Accel']",4.2,2020-11-23
426,Jiuxian,0.04504504504504504,0.0,0.008318223693033552,0.32371961994148485,0.001348856867193774,$1.05 ,2015/7/30,China,E-commerce & direct-to-consumer,"['Sequoia Capital China', ' Rich Land Capital', ' Merrysunny Wealth']",1.05,2015-07-30
427,Poizon,0.06406406406406406,0.003681731697000714,0.015052215325060424,0.3677691390020157,0.0019026429335365761,$1.00 ,2019/4/29,China,Mobile & telecommunications,"['DST Global', ' Sequoia Capital China', ' Gaorong Capital']",1.0,2019-04-29
428,Bluecore,0.022022022022022022,0.0015520258910761504,0.009315262325354283,0.3224237047295494,0.0009446223508029196,$1.00 ,2021/8/5,United States,Artificial intelligence,"['FirstMark Capital', ' Georgian Partners', ' Norwest Venture Partners']",1.0,2021-08-05
429,Scale AI,0.0960960960960961,0.003936084815402109,0.11681028000151343,0.38462961528864104,0.002474037786300178,$7.30 ,2019/8/5,United States,Artificial intelligence,"['Accel', ' Y Combinator', ' Index Ventures']",7.3,2019-08-05
430,ConsenSys,0.003003003003003003,0.0,0.0006048735683414214,0.2588924507921615,0.0002940566255606994,$3.20 ,2021/11/17,United States,Fintech,"['Third Point', ' Electric Capital', ' Coinbase Ventures']",3.2,2021-11-17
431,Gett,0.002002002002002002,2.341270908976492e-05,1.809572477682037e-05,0.21494913648636627,0.00041733483260998996,$1.50 ,2016/5/24,Israel,Auto & transportation,"['Volkswagen', ' Access Industries', ' Vostok New Ventures']",1.5,2016-05-24
432,TELD,0.0,0.0,1.6061835351655795e-59,0.0,0.0001624255549540131,$1.12 ,2019/12/16,China,Fintech,"['China Reform Fund', ' Gaopeng Capital', ' Jinhui Xingye']",1.12,2019-12-16
433,Injective Protocol,0.003003003003003003,0.0,0.0007539864860967694,0.2682032682032682,0.0002681988400730221,$1.00 ,2021/4/20,United States,Fintech,"['Pantera Capital', ' Cadenza Ventures', ' BlockTower Capital']",1.0,2021-04-20
434,Marshmallow,0.002002002002002002,1.3373426867080841e-06,0.0008363591237804086,0.26713579250892683,0.0002293768165118386,$1.25 ,2021/9/8,United Kingdom,Fintech,"['Passion Capital', ' Hedosophia', ' Outrun Ventures']",1.25,2021-09-08
435,Dialpad,0.06406406406406406,0.0018391106200819237,0.03767541747637245,0.36329021849996135,0.0017955094635130828,$2.20 ,2020/10/6,United States,Internet software & services,"['Andreessen Horowitz', ' Google Ventures', ' Section 32']",2.2,2020-10-06
436,Infinidat,0.017017017017017015,0.0005287495377275821,0.002908813530730747,0.31960889460889463,0.0007441863607821669,$1.60 ,2015/4/29,United States,Hardware,"['TPG Growth', ' Goldman Sachs']",1.6,2015-04-29
437,Greenlight,0.002002002002002002,5.917191724393485e-05,8.321634422033473e-05,0.23557017093138768,0.00033637815068163993,$2.30 ,2020/9/24,United States,Fintech,"['Relay Ventures', ' TTV Capital', ' Canapi Ventures']",2.3,2020-09-24
438,Diamond Foundry,0.001001001001001001,0.0,1.1969428808923876e-07,0.16927583321025944,0.0004248601578384024,$1.80 ,2021/3/29,United States,Other,"['Fashion Tech Lab', ' Fidelity Investments', ' Vast Ventures']",1.8,2021-03-29
